time,amplitude
1.715999999999999970e+00,4.143755809932865852e-01
1.717000000000000082e+00,4.029064357136625807e-01
1.717999999999999972e+00,3.913736668372030381e-01
1.719000000000000083e+00,3.797790955218025011e-01
1.719999999999999973e+00,3.681245526846800842e-01
1.721000000000000085e+00,3.564118787132502519e-01
1.721999999999999975e+00,3.446429231745173349e-01
1.723000000000000087e+00,3.328195445229876204e-01
1.723999999999999977e+00,3.209436098072112054e-01
1.725000000000000089e+00,3.090169943749465631e-01
1.725999999999999979e+00,2.970415815770347523e-01
1.727000000000000091e+00,2.850192624699767197e-01
1.727999999999999980e+00,2.729519355173266049e-01
1.729000000000000092e+00,2.608415062898956083e-01
1.729999999999999982e+00,2.486898871648542397e-01
1.731000000000000094e+00,2.364989970237248995e-01
1.731999999999999984e+00,2.242707609493821419e-01
1.733000000000000096e+00,2.120071099220529054e-01
1.733999999999999986e+00,1.997099805144095241e-01
1.735000000000000098e+00,1.873813145857244067e-01
1.735999999999999988e+00,1.750230589752766186e-01
1.737000000000000099e+00,1.626371651948849417e-01
1.737999999999999989e+00,1.502255891207591731e-01
1.739000000000000101e+00,1.377902906846374398e-01
1.739999999999999991e+00,1.253332335643043971e-01
1.741000000000000103e+00,1.128563848734826097e-01
1.741999999999999993e+00,1.003617148512165880e-01
1.743000000000000105e+00,8.785119655074211109e-02
1.743999999999999995e+00,7.532680552793244444e-02
1.745000000000000107e+00,6.279051952931387348e-02
1.745999999999999996e+00,5.024431817977084019e-02
1.747000000000000108e+00,3.769018266993304916e-02
1.747999999999999998e+00,2.513009544333677167e-02
1.749000000000000110e+00,1.256603988335268374e-02
1.750000000000000000e+00,8.572527594031472204e-16
1.751000000000000112e+00,-1.256603988335452081e-02
1.752000000000000002e+00,-2.513009544333505776e-02
1.753000000000000114e+00,-3.769018266993488797e-02
1.754000000000000004e+00,-5.024431817976912629e-02
1.755000000000000115e+00,-6.279051952931570535e-02
1.756000000000000005e+00,-7.532680552793073747e-02
1.757000000000000117e+00,-8.785119655074394296e-02
1.758000000000000007e+00,-1.003617148512148810e-01
1.759000000000000119e+00,-1.128563848734809028e-01
1.760000000000000009e+00,-1.253332335643026763e-01
1.761000000000000121e+00,-1.377902906846392439e-01
1.762000000000000011e+00,-1.502255891207574523e-01
1.763000000000000123e+00,-1.626371651948832486e-01
1.764000000000000012e+00,-1.750230589752749255e-01
1.765000000000000124e+00,-1.873813145857262108e-01
1.766000000000000014e+00,-1.997099805144078311e-01
1.767000000000000126e+00,-2.120071099220547095e-01
1.768000000000000016e+00,-2.242707609493804766e-01
1.769000000000000128e+00,-2.364989970237266759e-01
1.770000000000000018e+00,-2.486898871648525744e-01
1.771000000000000130e+00,-2.608415062898973846e-01
1.772000000000000020e+00,-2.729519355173249395e-01
1.773000000000000131e+00,-2.850192624699784960e-01
1.774000000000000021e+00,-2.970415815770331425e-01
1.775000000000000133e+00,-3.090169943749482839e-01
1.776000000000000023e+00,-3.209436098072095955e-01
1.777000000000000135e+00,-3.328195445229860105e-01
1.778000000000000025e+00,-3.446429231745157251e-01
1.779000000000000137e+00,-3.564118787132519728e-01
1.780000000000000027e+00,-3.681245526846784744e-01
1.781000000000000139e+00,-3.797790955218008913e-01
1.782000000000000028e+00,-3.913736668372014837e-01
1.783000000000000140e+00,-4.029064357136642460e-01
1.784000000000000030e+00,-4.143755809932850309e-01
1.785000000000000142e+00,-4.257792915650728260e-01
1.786000000000000032e+00,-4.371157666509323803e-01
1.787000000000000144e+00,-4.483832160900342312e-01
1.788000000000000034e+00,-4.595798606214859250e-01
1.789000000000000146e+00,-4.707039321653331276e-01
1.790000000000000036e+00,-4.817536741017151014e-01
1.791000000000000147e+00,-4.927273415482938401e-01
1.792000000000000037e+00,-5.036232016357593544e-01
1.792999999999999927e+00,-5.144395337815043101e-01
1.794000000000000039e+00,-5.251746299612959357e-01
1.794999999999999929e+00,-5.358267949789962126e-01
1.796000000000000041e+00,-5.463943467342680105e-01
1.796999999999999931e+00,-5.568756164881862869e-01
1.798000000000000043e+00,-5.672689491267570716e-01
1.798999999999999932e+00,-5.775727034222675194e-01
1.800000000000000044e+00,-5.877852522924724710e-01
1.800999999999999934e+00,-5.979049830575174918e-01
1.802000000000000046e+00,-6.079302976946062698e-01
1.802999999999999936e+00,-6.178596130903317718e-01
1.804000000000000048e+00,-6.276913612907001339e-01
1.804999999999999938e+00,-6.374239897486887463e-01
1.806000000000000050e+00,-6.470559615694427835e-01
1.806999999999999940e+00,-6.565857557529543032e-01
1.808000000000000052e+00,-6.660118674342515588e-01
1.808999999999999941e+00,-6.753328081210238087e-01
1.810000000000000053e+00,-6.845471059286875048e-01
1.810999999999999943e+00,-6.936533058128032669e-01
1.812000000000000055e+00,-7.026499697988495274e-01
1.812999999999999945e+00,-7.115356772092851223e-01
1.814000000000000057e+00,-7.203090248879060464e-01
1.814999999999999947e+00,-7.289686274214102202e-01
1.816000000000000059e+00,-7.375131173581744859e-01
1.816999999999999948e+00,-7.459411454241821060e-01
1.818000000000000060e+00,-7.542513807361033162e-01
1.818999999999999950e+00,-7.624425110114468884e-01
1.820000000000000062e+00,-7.705132427757900304e-01
1.820999999999999952e+00,-7.784623015670214530e-01
1.822000000000000064e+00,-7.862884321366186979e-01
1.822999999999999954e+00,-7.939903986478346054e-01
1.824000000000000066e+00,-8.015669848708775191e-01
1.824999999999999956e+00,-8.090169943749458970e-01
1.826000000000000068e+00,-8.163392507171840506e-01
1.826999999999999957e+00,-8.235325976284270100e-01
1.828000000000000069e+00,-8.305958991958117821e-01
1.828999999999999959e+00,-8.375280400421404314e-01
1.830000000000000071e+00,-8.443279255020154084e-01
1.830999999999999961e+00,-8.509944817946917262e-01
1.832000000000000073e+00,-8.575266561936517595e-01
1.832999999999999963e+00,-8.639234171928343864e-01
1.834000000000000075e+00,-8.701837546695261327e-01
1.834999999999999964e+00,-8.763066800438636950e-01
1.836000000000000076e+00,-8.822912264349529465e-01
1.836999999999999966e+00,-8.881364488135439217e-01
1.838000000000000078e+00,-8.938414241512644409e-01
1.838999999999999968e+00,-8.994052515663697456e-01
1.840000000000000080e+00,-9.048270524660194658e-01
1.840999999999999970e+00,-9.101059706849953246e-01
1.842000000000000082e+00,-9.152411726209183085e-01
1.842999999999999972e+00,-9.202318473658693820e-01
1.844000000000000083e+00,-9.250772068344581545e-01
1.844999999999999973e+00,-9.297764858882512362e-01
1.846000000000000085e+00,-9.343289424566115775e-01
1.846999999999999975e+00,-9.387338576538734047e-01
1.848000000000000087e+00,-9.429905358928646342e-01
1.848999999999999977e+00,-9.470983049947442334e-01
1.850000000000000089e+00,-9.510565162951533091e-01
1.850999999999999979e+00,-9.548645447466425074e-01
1.852000000000000091e+00,-9.585217890173761690e-01
1.852999999999999980e+00,-9.620276715860859307e-01
1.854000000000000092e+00,-9.653816388332737697e-01
1.854999999999999982e+00,-9.685831611286308540e-01
1.856000000000000094e+00,-9.716317329146743065e-01
1.856999999999999984e+00,-9.745268727865764591e-01
1.858000000000000096e+00,-9.772681235681934808e-01
1.858999999999999986e+00,-9.798550523842467497e-01
1.860000000000000098e+00,-9.822872507286890542e-01
1.860999999999999988e+00,-9.845643345292049986e-01
1.862000000000000099e+00,-9.866859442078681486e-01
1.862999999999999989e+00,-9.886517447379139512e-01
1.864000000000000101e+00,-9.904614256966510766e-01
1.864999999999999991e+00,-9.921147013144775428e-01
1.866000000000000103e+00,-9.936113105200085061e-01
1.866999999999999993e+00,-9.949510169813001736e-01
1.868000000000000105e+00,-9.961336091431723938e-01
1.868999999999999995e+00,-9.971589002606138230e-01
1.870000000000000107e+00,-9.980267284282716700e-01
1.870999999999999996e+00,-9.987369566060174675e-01
1.872000000000000108e+00,-9.992894726405892047e-01
1.872999999999999998e+00,-9.996841892832999399e-01
1.874000000000000110e+00,-9.999210442038161117e-01
1.875000000000000000e+00,-1.000000000000000000e+00
1.876000000000000112e+00,-9.999210442038161117e-01
1.877000000000000002e+00,-9.996841892833000509e-01
1.878000000000000114e+00,-9.992894726405892047e-01
1.879000000000000004e+00,-9.987369566060175785e-01
1.880000000000000115e+00,-9.980267284282715590e-01
1.881000000000000005e+00,-9.971589002606139340e-01
1.882000000000000117e+00,-9.961336091431725048e-01
1.883000000000000007e+00,-9.949510169813003957e-01
1.884000000000000119e+00,-9.936113105200082840e-01
1.885000000000000009e+00,-9.921147013144777649e-01
1.886000000000000121e+00,-9.904614256966512986e-01
1.887000000000000011e+00,-9.886517447379141732e-01
1.888000000000000123e+00,-9.866859442078678155e-01
1.889000000000000012e+00,-9.845643345292053317e-01
1.890000000000000124e+00,-9.822872507286887211e-01
1.891000000000000014e+00,-9.798550523842470827e-01
1.892000000000000126e+00,-9.772681235681930367e-01
1.893000000000000016e+00,-9.745268727865769032e-01
1.894000000000000128e+00,-9.716317329146738624e-01
1.895000000000000018e+00,-9.685831611286312981e-01
1.896000000000000130e+00,-9.653816388332733256e-01
1.897000000000000020e+00,-9.620276715860864858e-01
1.898000000000000131e+00,-9.585217890173757249e-01
1.899000000000000021e+00,-9.548645447466429514e-01
1.900000000000000133e+00,-9.510565162951538642e-01
1.901000000000000023e+00,-9.470983049947447885e-01
1.902000000000000135e+00,-9.429905358928640791e-01
1.903000000000000025e+00,-9.387338576538739598e-01
1.904000000000000137e+00,-9.343289424566122436e-01
1.905000000000000027e+00,-9.297764858882519023e-01
1.906000000000000139e+00,-9.250772068344574883e-01
1.907000000000000028e+00,-9.202318473658700482e-01
1.908000000000000140e+00,-9.152411726209176424e-01
1.909000000000000030e+00,-9.101059706849959907e-01
1.910000000000000142e+00,-9.048270524660186886e-01
1.911000000000000032e+00,-8.994052515663705227e-01
1.912000000000000144e+00,-8.938414241512636638e-01
1.913000000000000034e+00,-8.881364488135446988e-01
1.914000000000000146e+00,-8.822912264349521694e-01
1.915000000000000036e+00,-8.763066800438645831e-01
1.916000000000000147e+00,-8.701837546695252446e-01
1.917000000000000037e+00,-8.639234171928352746e-01
1.918000000000000149e+00,-8.575266561936526477e-01
1.919000000000000039e+00,-8.509944817946927254e-01
1.919999999999999929e+00,-8.443279255020162966e-01
1.921000000000000041e+00,-8.375280400421415417e-01
1.921999999999999931e+00,-8.305958991958128923e-01
1.923000000000000043e+00,-8.235325976284281202e-01
1.923999999999999932e+00,-8.163392507171850498e-01
1.925000000000000044e+00,-8.090169943749468962e-01
1.925999999999999934e+00,-8.015669848708786294e-01
1.927000000000000046e+00,-7.939903986478358267e-01
1.927999999999999936e+00,-7.862884321366198082e-01
1.929000000000000048e+00,-7.784623015670226742e-01
1.929999999999999938e+00,-7.705132427757911406e-01
1.931000000000000050e+00,-7.624425110114481097e-01
1.931999999999999940e+00,-7.542513807361045375e-01
1.933000000000000052e+00,-7.459411454241834383e-01
1.933999999999999941e+00,-7.375131173581757071e-01
1.935000000000000053e+00,-7.289686274214114414e-01
1.935999999999999943e+00,-7.203090248879073787e-01
1.937000000000000055e+00,-7.115356772092863435e-01
1.937999999999999945e+00,-7.026499697988507487e-01
1.939000000000000057e+00,-6.936533058128045992e-01
1.939999999999999947e+00,-6.845471059286888371e-01
1.941000000000000059e+00,-6.753328081210251410e-01
1.941999999999999948e+00,-6.660118674342530021e-01
1.943000000000000060e+00,-6.565857557529557464e-01
1.943999999999999950e+00,-6.470559615694442268e-01
1.945000000000000062e+00,-6.374239897486901896e-01
1.945999999999999952e+00,-6.276913612907015771e-01
1.947000000000000064e+00,-6.178596130903332151e-01
1.947999999999999954e+00,-6.079302976946077131e-01
1.949000000000000066e+00,-5.979049830575190461e-01
1.949999999999999956e+00,-5.877852522924739143e-01
1.951000000000000068e+00,-5.775727034222689626e-01
1.951999999999999957e+00,-5.672689491267585149e-01
1.953000000000000069e+00,-5.568756164881878412e-01
1.953999999999999959e+00,-5.463943467342695648e-01
1.955000000000000071e+00,-5.358267949789977669e-01
1.955999999999999961e+00,-5.251746299612974900e-01
1.957000000000000073e+00,-5.144395337815058644e-01
1.957999999999999963e+00,-5.036232016357609087e-01
1.959000000000000075e+00,-4.927273415482923413e-01
1.959999999999999964e+00,-4.817536741017167667e-01
1.961000000000000076e+00,-4.707039321653315733e-01
1.961999999999999966e+00,-4.595798606214875903e-01
1.963000000000000078e+00,-4.483832160900326769e-01
1.963999999999999968e+00,-4.371157666509340456e-01
1.965000000000000080e+00,-4.257792915650712717e-01
1.965999999999999970e+00,-4.143755809932866963e-01
1.967000000000000082e+00,-4.029064357136626917e-01
1.967999999999999972e+00,-3.913736668372031491e-01
1.969000000000000083e+00,-3.797790955218026121e-01
1.969999999999999973e+00,-3.681245526846801952e-01
1.971000000000000085e+00,-3.564118787132503630e-01
1.971999999999999975e+00,-3.446429231745174460e-01
1.973000000000000087e+00,-3.328195445229877314e-01
1.973999999999999977e+00,-3.209436098072113719e-01
1.975000000000000089e+00,-3.090169943749466741e-01
1.975999999999999979e+00,-2.970415815770348633e-01
1.977000000000000091e+00,-2.850192624699768307e-01
1.977999999999999980e+00,-2.729519355173267159e-01
1.979000000000000092e+00,-2.608415062898957193e-01
1.979999999999999982e+00,-2.486898871648543508e-01
1.981000000000000094e+00,-2.364989970237250105e-01
1.981999999999999984e+00,-2.242707609493822807e-01
1.983000000000000096e+00,-2.120071099220530164e-01
1.983999999999999986e+00,-1.997099805144096352e-01
1.985000000000000098e+00,-1.873813145857245455e-01
1.985999999999999988e+00,-1.750230589752767296e-01
1.987000000000000099e+00,-1.626371651948850527e-01
1.987999999999999989e+00,-1.502255891207592842e-01
1.989000000000000101e+00,-1.377902906846375508e-01
1.989999999999999991e+00,-1.253332335643045081e-01
1.991000000000000103e+00,-1.128563848734827207e-01
1.991999999999999993e+00,-1.003617148512167129e-01
1.993000000000000105e+00,-8.785119655074223599e-02
1.993999999999999995e+00,-7.532680552793256934e-02
1.995000000000000107e+00,-6.279051952931399838e-02
1.995999999999999996e+00,-5.024431817977095815e-02
1.997000000000000108e+00,-3.769018266993317406e-02
1.997999999999999998e+00,-2.513009544333689310e-02
1.999000000000000110e+00,-1.256603988335280517e-02
